term,int_rate,dti,fico_range_low,total_rec_int,total_rec_late_fee,last_fico_range_high,last_fico_range_low,acc_open_past_24mths,num_tl_op_past_12m,loan_to_income,loan_int_rate_interaction
36,11.22,20.2,670.0,1458.86,0.0,584.0,580.0,4.0,2.0,0.2666577780740642,89760.0
36,11.22,11.25,720.0,470.71,0.0,674.0,670.0,11.0,4.0,0.07650796113826605,99577.5
36,11.99,13.02,675.0,391.51,0.0,679.0,675.0,7.0,5.0,0.016296175583884565,26378.0
36,10.64,9.96,670.0,1031.19,0.0,669.0,665.0,5.0,3.0,0.04054026661982014,63840.0
36,7.91,11.24,695.0,457.87,0.0,719.0,715.0,0.0,0.0,0.11349163314460095,71190.0
36,7.89,22.72,730.0,2231.19,0.0,724.0,720.0,4.0,2.0,0.2970267621112662,236700.0
36,11.22,33.2,730.0,2470.52,0.0,744.0,740.0,11.0,3.0,0.2678523597792897,168300.0
36,8.49,12.51,675.0,2492.94,0.0,734.0,730.0,1.0,1.0,0.28571020413994086,169800.0
36,5.32,5.27,685.0,833.92,0.0,769.0,765.0,1.0,1.0,0.124998437519531,53200.0
36,15.41,39.29,665.0,1535.57,0.0,679.0,675.0,8.0,4.0,0.12049759004819903,92845.25
60,13.67,22.68,685.0,5030.63,0.0,694.0,690.0,14.0,2.0,0.21052409974631847,273400.0
36,14.48,13.0,670.0,1676.67,0.0,684.0,680.0,5.0,2.0,0.17856930274639587,217200.0
36,9.17,26.71,685.0,1200.58,0.0,729.0,725.0,4.0,1.0,0.18518175589340938,91700.0
36,7.49,5.3,695.0,845.18,0.0,754.0,750.0,3.0,0.0,0.14492543586324835,74900.0
60,9.17,17.97,690.0,2755.55,0.0,779.0,775.0,1.0,1.0,0.19999777780246886,165060.0
36,11.99,29.46,680.0,553.53,15.0,524.0,520.0,6.0,3.0,0.10605899910607415,83930.0
36,7.89,17.86,760.0,230.37,0.0,744.0,740.0,7.0,4.0,0.12499687507812304,39450.0
36,11.99,19.58,665.0,490.83,0.0,709.0,705.0,4.0,4.0,0.10844092078390735,43164.0
60,11.99,17.64,705.0,2947.53,0.0,709.0,705.0,6.0,2.0,0.21817785131179432,143880.0
60,9.76,13.3,745.0,5020.82,0.0,554.0,550.0,8.0,4.0,0.2153829585926262,273280.0
36,14.33,22.66,680.0,3627.92,0.0,509.0,505.0,3.0,2.0,0.41999160016799664,300930.0
36,9.8,19.7,665.0,804.98,0.0,669.0,665.0,0.0,0.0,0.123075029614929,78400.0
36,8.49,14.22,675.0,1357.92,0.0,679.0,675.0,7.0,4.0,0.1388869599033347,84900.0
36,12.59,19.13,660.0,1109.02,0.0,589.0,585.0,7.0,2.0,0.22221604955417906,100720.0
36,18.2,20.95,675.0,4938.22,0.0,674.0,670.0,6.0,5.0,0.33957625882794107,296660.0
36,13.67,12.22,670.0,846.64,0.0,724.0,720.0,5.0,2.0,0.12820184097843645,68350.0
36,16.55,7.99,660.0,1503.76,0.0,724.0,720.0,4.0,3.0,0.15394331728112418,96817.5
36,10.99,16.56,660.0,1255.12,0.0,739.0,735.0,10.0,3.0,0.15999644452345504,79128.0
36,8.38,26.17,670.0,1385.32,0.0,644.0,640.0,2.0,0.0,0.3333253970143568,117320.00000000001
36,15.41,17.49,675.0,2077.61,0.0,749.0,745.0,3.0,0.0,0.22726756210086135,154100.0
60,19.99,15.22,675.0,3330.26,0.0,719.0,715.0,4.0,3.0,0.08959928320573435,223887.99999999997
36,13.67,38.4,680.0,1424.29,0.0,664.0,660.0,5.0,1.0,0.2499937501562461,136700.0
36,10.64,31.77,695.0,2899.87,0.0,644.0,640.0,5.0,2.0,0.31999573339022147,255360.0
36,12.88,22.71,685.0,1892.35,0.0,779.0,775.0,3.0,1.0,0.18268879444626066,122360.00000000001
36,13.44,36.3,670.0,1312.54,0.0,719.0,715.0,2.0,1.0,0.2648655807177857,80640.0
36,17.57,36.8,670.0,2683.33,0.0,694.0,690.0,1.0,1.0,0.4197223375305567,159887.0
36,9.17,3.87,660.0,894.64,0.0,699.0,695.0,1.0,0.0,0.10447605259622991,64190.0
60,9.76,11.88,715.0,1017.4,0.0,714.0,710.0,1.0,1.0,0.23076745563495665,292800.0
36,5.32,17.61,720.0,743.59,0.0,729.0,725.0,4.0,1.0,0.11249859376757791,47880.0
36,9.76,6.65,670.0,218.15,0.0,709.0,705.0,1.0,0.0,0.06120475438532065,48800.0
36,5.32,5.38,730.0,264.7,0.0,794.0,790.0,4.0,1.0,0.22142540820845416,82460.0
36,7.89,21.62,705.0,3523.65,0.0,709.0,705.0,4.0,4.0,0.2799972000279997,220920.0
36,12.59,13.95,665.0,615.48,0.0,704.0,700.0,7.0,3.0,0.0374995312558593,37770.0
36,15.41,39.22,710.0,7317.17,0.0,724.0,720.0,1.0,0.0,0.4799920001333311,443808.0
36,8.18,19.19,685.0,1603.7,18.85,569.0,565.0,0.0,0.0,0.07741885536222347,98160.0
36,9.76,13.41,745.0,2097.86,0.0,694.0,690.0,3.0,3.0,0.16749790627617156,130784.0
60,21.48,5.3,695.0,0.0,0.0,614.0,610.0,4.0,2.0,0.15384378701866125,214800.0
36,7.26,12.15,715.0,1289.48,0.0,749.0,745.0,3.0,2.0,0.16969439856971863,81312.0
60,9.8,16.12,725.0,5200.84,0.0,839.0,835.0,4.0,3.0,0.24137764567140915,343000.0
36,7.89,19.74,665.0,1969.15,0.0,684.0,680.0,1.0,0.0,0.09999937500390622,126240.0
60,12.05,28.96,715.0,1401.03,0.0,549.0,545.0,6.0,1.0,0.17605427166347812,180750.0
36,11.22,35.55,680.0,621.68,0.0,734.0,730.0,14.0,9.0,0.11538239649237515,67320.0
36,7.89,17.94,685.0,541.13,0.0,714.0,710.0,1.0,1.0,0.07818039672005964,33927.0
36,6.89,9.65,695.0,1203.32,0.0,709.0,705.0,0.0,0.0,0.15714061227696746,75790.0
36,18.49,23.96,665.0,1259.71,0.0,654.0,650.0,7.0,3.0,0.10959905014156544,110939.99999999999
36,14.48,34.91,670.0,5341.04,0.0,619.0,615.0,9.0,5.0,0.3895663736694685,347520.0
36,11.22,27.54,660.0,1933.76,0.0,664.0,660.0,7.0,5.0,0.18965190255340425,123420.0
36,8.38,17.12,675.0,141.17,0.0,709.0,705.0,6.0,6.0,0.13186668278370567,100560.00000000001
60,18.99,23.59,660.0,7063.81,64.84,579.0,575.0,3.0,2.0,0.3571377551749261,474749.99999999994
36,7.89,1.6,755.0,107.06,0.0,779.0,775.0,0.0,0.0,0.014492543586324836,7890.0
36,12.59,13.57,680.0,5546.87,0.0,719.0,715.0,6.0,3.0,0.18749882813232419,377700.0
36,10.99,18.33,685.0,211.96,0.0,684.0,680.0,9.0,5.0,0.07142755103498521,54950.0
36,12.59,34.27,735.0,2061.78,0.0,709.0,705.0,2.0,0.0,0.3797930848813507,124326.25
36,9.99,27.87,660.0,497.98,0.0,554.0,550.0,5.0,3.0,0.21052262241013314,119880.0
36,16.59,18.88,705.0,1030.22,0.0,674.0,670.0,6.0,5.0,0.1249958334722176,62212.5
36,8.38,6.69,695.0,1335.63,0.0,679.0,675.0,2.0,0.0,0.20832899314597614,83800.00000000001
36,7.26,24.99,800.0,798.45,0.0,789.0,785.0,1.0,1.0,0.15499655563209708,50638.5
36,13.18,1.87,695.0,2060.99,0.0,764.0,760.0,2.0,1.0,0.19535435208068455,180236.5
36,18.2,20.24,665.0,512.68,15.0,589.0,585.0,16.0,8.0,0.03076875740373225,36400.0
36,12.59,17.02,670.0,1395.38,0.0,514.0,510.0,2.0,1.0,0.10769065091306287,88130.0
36,8.49,7.5,665.0,202.32,0.0,519.0,515.0,7.0,1.0,0.1010090807163564,84900.0
36,11.99,17.03,660.0,2753.38,0.0,754.0,750.0,3.0,2.0,0.27558783870237497,335720.0
60,13.18,27.81,675.0,1307.36,0.0,554.0,550.0,3.0,2.0,0.15384378701866125,131800.0
36,13.18,10.04,695.0,816.53,0.0,714.0,710.0,5.0,3.0,0.041236688281564106,52720.0
60,20.99,29.27,715.0,81.63,0.0,499.0,0.0,7.0,5.0,0.3999942857959172,587720.0
36,5.32,7.16,770.0,417.59,0.0,664.0,660.0,3.0,0.0,0.0847443263673497,26600.0
36,9.99,13.3,675.0,2413.41,0.0,749.0,745.0,2.0,1.0,0.3124934897189642,149850.0
60,13.18,19.04,675.0,3720.29,0.0,704.0,700.0,1.0,0.0,0.2264108224373125,158160.0
36,12.59,25.51,705.0,2626.61,0.0,644.0,640.0,15.0,9.0,0.2879961600511993,271944.0
60,10.64,21.69,770.0,6215.26,0.0,724.0,720.0,2.0,1.0,0.4999909092561953,292600.0
36,8.18,14.26,725.0,1817.08,0.0,499.0,0.0,4.0,3.0,0.24999583340277662,122700.0
60,16.99,18.52,670.0,2035.79,0.0,704.0,700.0,5.0,3.0,0.1766260861318887,253150.99999999997
36,7.26,15.5,690.0,337.07,0.0,699.0,695.0,3.0,1.0,0.023076745563495666,21780.0
36,10.64,14.83,660.0,1029.16,0.0,659.0,655.0,6.0,4.0,0.1001525400224958,69160.0
36,6.89,8.13,700.0,2183.82,0.0,719.0,715.0,5.0,4.0,0.3333277778703688,137800.0
36,8.38,23.44,695.0,1980.96,0.0,734.0,730.0,1.0,0.0,0.3333259260905313,125700.00000000001
36,12.59,24.83,665.0,2422.89,0.0,609.0,605.0,4.0,3.0,0.14117480970812107,151080.0
36,12.59,27.06,670.0,185.62,0.0,559.0,555.0,7.0,3.0,0.019999733336888842,18885.0
36,14.33,27.61,670.0,2769.88,0.0,719.0,715.0,6.0,4.0,0.3399902859918288,170527.0
36,7.89,7.48,685.0,2818.31,0.0,714.0,710.0,3.0,1.0,0.34461008292180123,176736.0
36,11.48,38.65,675.0,1434.29,0.0,709.0,705.0,3.0,1.0,0.06399948800409597,91840.0
36,9.17,6.04,675.0,1989.64,0.0,674.0,670.0,5.0,4.0,0.1346140902491322,128380.0
36,12.59,29.04,705.0,5651.86,0.0,644.0,640.0,8.0,3.0,0.311107654359396,352520.0
60,12.59,15.26,660.0,4241.83,0.0,729.0,725.0,2.0,2.0,0.2571391837259468,226620.0
36,10.78,18.53,675.0,5275.98,0.0,609.0,605.0,0.0,0.0,0.3157861496194777,323400.0
36,9.76,8.56,805.0,347.09,0.0,824.0,820.0,4.0,4.0,0.0697350069735007,25864.0
36,6.24,27.34,750.0,1192.51,0.0,769.0,765.0,3.0,0.0,0.16891663626167214,78000.0
36,17.86,14.56,680.0,3775.06,0.0,589.0,585.0,3.0,2.0,0.2480367839530985,451858.0
36,9.76,13.96,670.0,1449.62,15.43,554.0,550.0,5.0,4.0,0.15999733337777702,93696.0
36,7.89,25.27,680.0,1635.95,0.0,694.0,690.0,0.0,0.0,0.21137867676948344,102570.0
36,6.99,17.75,705.0,552.18,0.0,694.0,690.0,1.0,1.0,0.15624511734008312,34950.0
36,13.67,5.63,705.0,1332.78,0.0,679.0,675.0,4.0,3.0,0.246150059229858,218720.0
60,15.77,29.01,670.0,3529.51,0.0,684.0,680.0,4.0,3.0,0.2619016440280473,346940.0
36,18.2,14.25,695.0,143.21,0.0,729.0,725.0,11.0,10.0,0.11764567475676757,182000.0
36,14.85,24.69,665.0,778.34,0.0,704.0,700.0,2.0,2.0,0.03678118642314456,47520.0
60,13.67,21.63,665.0,5743.34,0.0,729.0,725.0,3.0,2.0,0.23999808001535988,410100.0
36,15.41,17.39,660.0,1990.9,0.0,639.0,635.0,13.0,11.0,0.123075029614929,123280.0
36,7.26,6.84,730.0,1055.07,0.0,804.0,800.0,8.0,3.0,0.1666638889351844,72600.0
36,14.48,29.53,680.0,952.05,0.0,684.0,680.0,12.0,7.0,0.0749990625117186,86880.0
36,6.89,14.42,725.0,1649.13,0.0,744.0,740.0,4.0,1.0,0.24999583340277662,103350.0
36,11.99,32.64,705.0,520.09,0.0,704.0,700.0,7.0,4.0,0.18460828429675782,57552.0
36,11.99,13.01,660.0,4338.83,292.2400000883,669.0,665.0,7.0,2.0,0.1692294674656349,263780.0
60,20.99,6.57,675.0,13615.99,0.0,739.0,735.0,8.0,4.0,0.21604804908611674,734650.0
36,14.33,22.33,665.0,6674.69,0.0,509.0,505.0,4.0,3.0,0.4246367909029871,425959.25
36,7.26,17.61,695.0,1150.49,0.0,794.0,790.0,3.0,0.0,0.17241082050309478,72600.0
36,9.17,20.16,660.0,2.45,0.0,729.0,725.0,7.0,2.0,0.1194012029671199,73360.0
36,12.59,19.97,700.0,1781.18,0.0,739.0,735.0,6.0,4.0,0.16499700005454446,114254.25
36,7.89,17.67,675.0,606.71,0.0,729.0,725.0,1.0,0.0,0.23999040038398464,47340.0
60,13.67,16.56,725.0,843.22,0.0,689.0,685.0,3.0,3.0,0.1666638889351844,136700.0
36,12.05,22.43,670.0,600.87,0.0,604.0,600.0,10.0,3.0,0.2142795920116568,90375.0
60,14.85,22.44,670.0,4550.6,0.0,499.0,0.0,6.0,3.0,0.2799962667164438,311850.0
36,11.22,16.47,680.0,3525.64,0.0,754.0,750.0,2.0,2.0,0.28571020413994086,224400.0
60,13.67,21.53,715.0,3496.67,0.0,644.0,640.0,5.0,2.0,0.17391052303589802,164040.0
36,5.32,6.57,810.0,761.34,0.0,804.0,800.0,7.0,4.0,0.10169405344022509,63840.0
36,9.99,6.36,690.0,950.77,0.0,759.0,755.0,1.0,1.0,0.19999333355554816,59940.0
36,12.05,8.02,710.0,610.04,0.0,714.0,710.0,6.0,4.0,0.1999920003199872,60250.0
60,21.99,34.2,685.0,2820.53,0.0,499.0,0.0,7.0,2.0,0.44998875028124297,395820.0
36,10.64,12.41,665.0,2411.59,0.0,654.0,650.0,2.0,0.0,0.21428265310495564,159600.0
36,15.41,35.67,665.0,1479.65,0.0,664.0,660.0,7.0,3.0,0.17142367360932545,92460.0
60,13.67,15.2,720.0,9464.3,0.0,719.0,715.0,7.0,3.0,0.49999275372820684,471615.0
36,15.41,33.22,680.0,2185.96,0.0,764.0,760.0,7.0,3.0,0.07083274306047449,130985.0
36,7.89,2.59,675.0,752.17,0.0,704.0,700.0,2.0,0.0,0.13333037043621254,47340.0
36,12.05,35.95,680.0,3897.99,0.0,624.0,620.0,1.0,1.0,0.38460798830791715,241000.0
36,6.24,14.9,715.0,935.93,0.0,799.0,795.0,2.0,1.0,0.2777700619427238,62400.0
36,16.99,31.4,675.0,1463.47,0.0,634.0,630.0,2.0,2.0,0.3999764719722369,115531.99999999999
36,9.17,13.13,685.0,2823.19,0.0,709.0,705.0,7.0,2.0,0.2631551246828981,229250.0
36,11.22,25.63,770.0,1004.96,0.0,814.0,810.0,6.0,3.0,0.15555209884224794,78540.0
36,9.17,28.39,755.0,2346.4,0.0,664.0,660.0,4.0,2.0,0.2611069665560864,150846.5
60,15.41,14.83,660.0,11857.14,0.0,699.0,695.0,2.0,0.0,0.2870664271712474,539350.0
36,9.76,31.96,690.0,785.45,0.0,689.0,685.0,5.0,1.0,0.18987101429095835,146400.0
36,13.99,22.21,670.0,1305.41,15.0,554.0,550.0,7.0,3.0,0.16326197424542357,111920.0
36,13.18,32.03,665.0,872.3,0.0,714.0,710.0,6.0,2.0,0.21950684129655373,118620.0
36,13.18,12.5,670.0,2618.62,18.92,624.0,620.0,14.0,8.0,0.23332847232349327,147616.0
36,12.59,30.48,665.0,459.57,0.0,714.0,710.0,7.0,5.0,0.1463378941977025,75540.0
60,9.17,11.09,690.0,3151.68,0.0,764.0,760.0,6.0,1.0,0.23529181086459935,220080.0
60,13.67,36.1,695.0,2863.28,0.0,714.0,710.0,4.0,1.0,0.19090692151225555,229656.0
36,8.18,22.3,700.0,1921.3,0.0,719.0,715.0,2.0,1.0,0.23621675249208673,122700.0
60,15.41,15.69,665.0,5049.25,0.0,719.0,715.0,4.0,2.0,0.28570918376457566,246560.0
36,13.67,36.45,670.0,1363.71,0.0,594.0,590.0,4.0,3.0,0.09677263269947259,82020.0
60,13.67,23.42,805.0,697.38,0.0,654.0,650.0,3.0,1.0,0.2349972353266432,273058.25
60,13.67,17.3,675.0,4395.93,0.0,554.0,550.0,5.0,1.0,0.23999600006666555,196848.0
36,16.99,15.72,680.0,1933.67,0.0,499.0,0.0,3.0,2.0,0.0999985714489793,118929.99999999999
36,7.89,17.95,740.0,505.42,0.0,754.0,750.0,2.0,1.0,0.08484677077230764,33138.0
36,15.41,34.04,710.0,3672.52,0.0,754.0,750.0,6.0,2.0,0.3644927101457971,280847.25
36,11.22,27.41,695.0,637.25,0.0,739.0,735.0,6.0,2.0,0.14916022791682826,56100.0
36,12.59,15.87,690.0,949.65,0.0,744.0,740.0,15.0,11.0,0.05333274074732503,60432.0
36,9.99,18.92,705.0,2263.99,0.0,814.0,810.0,2.0,2.0,0.16666481483539072,149850.0
36,15.41,25.87,695.0,868.12,0.0,709.0,705.0,6.0,2.0,0.17777382724828336,123280.0
36,9.76,9.19,705.0,1474.06,15.43,579.0,575.0,8.0,3.0,0.27427787777492074,93696.0
36,7.89,26.54,700.0,2108.8,0.0,764.0,760.0,1.0,1.0,0.21679249132830034,134130.0
36,9.76,18.13,705.0,123.06,0.0,709.0,705.0,2.0,1.0,0.014285578232588261,14640.0
36,10.99,19.58,660.0,2154.46,0.0,669.0,665.0,13.0,4.0,0.1363623967054845,164850.0
36,16.55,9.85,675.0,663.32,0.0,579.0,575.0,10.0,3.0,0.12960185258282678,81508.75
36,13.99,1.08,670.0,518.91,0.0,654.0,650.0,0.0,0.0,0.09340148053499257,94082.75
36,16.55,8.93,695.0,409.7,0.0,724.0,720.0,4.0,2.0,0.0340901343151292,24825.0
36,10.64,27.02,685.0,1654.02,0.0,634.0,630.0,4.0,1.0,0.25115694983837583,114912.0
36,13.99,28.85,685.0,3440.87,0.0,519.0,515.0,6.0,2.0,0.2777739198066694,279800.0
60,10.64,36.96,710.0,3444.55,0.0,784.0,780.0,4.0,3.0,0.19999733336888842,159600.0
36,10.64,5.38,660.0,127.18,0.0,674.0,670.0,3.0,2.0,0.056743863968608144,31388.0
36,6.89,11.88,700.0,1640.72,0.0,774.0,770.0,7.0,2.0,0.09999933333777775,103350.0
36,9.17,16.15,660.0,475.8,0.0,704.0,700.0,1.0,1.0,0.19999428587754636,64190.0
36,8.38,24.08,670.0,1305.41,0.0,714.0,710.0,2.0,0.0,0.20832899314597614,83800.00000000001
36,8.38,23.26,705.0,3666.47,0.0,734.0,730.0,2.0,1.0,0.23076745563495665,251400.00000000003
36,10.99,28.87,700.0,1653.94,0.0,739.0,735.0,4.0,3.0,0.27278609452663155,101932.25
36,8.18,23.47,670.0,229.89,0.0,654.0,650.0,11.0,6.0,0.02683333146990754,19632.0
36,11.22,28.56,670.0,1002.8,0.0,654.0,650.0,4.0,1.0,0.15714061227696746,123420.0
36,7.26,13.91,760.0,578.43,0.0,729.0,725.0,7.0,2.0,0.06740690809697705,66066.0
60,18.49,23.44,680.0,3083.57,0.0,599.0,595.0,2.0,1.0,0.35999200017777383,299538.0
36,11.22,20.25,670.0,1115.57,0.0,744.0,740.0,6.0,4.0,0.18749531261718458,84150.0
36,12.59,20.88,675.0,3096.18,0.0,524.0,520.0,5.0,3.0,0.3076875740373225,251800.0
60,17.86,15.45,670.0,5695.94,0.0,784.0,780.0,1.0,1.0,0.251871851601855,359879.0
36,7.26,0.6,785.0,1731.82,0.0,719.0,715.0,1.0,0.0,0.14999850001499984,108900.0
36,8.18,23.56,705.0,1209.55,0.0,699.0,695.0,7.0,3.0,0.1859001859001859,74438.0
60,9.76,28.31,720.0,3374.79,0.0,684.0,680.0,5.0,1.0,0.15999840001599985,156160.0
36,13.67,10.04,665.0,1115.56,0.0,709.0,705.0,4.0,2.0,0.07142755103498521,68350.0
36,9.76,18.92,695.0,1058.99,0.0,669.0,665.0,4.0,3.0,0.16420706932485632,76128.0
36,5.32,26.29,735.0,1336.34,0.0,764.0,760.0,0.0,0.0,0.202378543112582,90440.0
36,13.44,25.92,675.0,2358.93,0.0,634.0,630.0,2.0,2.0,0.37776938290260215,228480.0
36,11.49,18.63,670.0,2264.58,0.0,719.0,715.0,7.0,4.0,0.22726928379873032,172350.0
36,7.89,20.02,710.0,1470.77,0.0,784.0,780.0,6.0,4.0,0.21428265310495564,118350.0
36,13.67,9.11,670.0,2072.76,0.0,539.0,535.0,1.0,1.0,0.2896973618422988,134649.5
60,8.49,7.69,715.0,5036.63,0.0,814.0,810.0,2.0,1.0,0.2871258700408907,246210.0
60,16.59,20.0,680.0,2114.98,0.0,759.0,755.0,4.0,3.0,0.1999980000199998,331800.0
36,7.89,4.77,730.0,527.29,0.0,569.0,565.0,8.0,4.0,0.06363588154635193,66276.0
36,11.99,23.97,705.0,1003.07,0.0,609.0,605.0,2.0,2.0,0.2808909862082526,119900.0
36,11.99,34.08,730.0,2011.9,0.0,714.0,710.0,8.0,1.0,0.46153136105598375,359700.0
36,11.22,30.3,725.0,1409.54,0.0,784.0,780.0,12.0,5.0,0.1666638889351844,112200.0
36,11.99,26.77,705.0,1580.31,0.0,774.0,770.0,7.0,3.0,0.15999680006399872,95920.0
36,12.59,2.04,685.0,718.14,0.0,639.0,635.0,4.0,3.0,0.10802135736551341,44065.0
36,11.49,8.28,700.0,2748.83,0.0,704.0,700.0,5.0,3.0,0.22221975311385428,229800.0
36,12.59,33.66,660.0,453.25,0.0,539.0,535.0,19.0,6.0,0.4196328658841456,221898.75
36,11.99,33.62,715.0,3897.48,0.0,729.0,725.0,2.0,0.0,0.2941133218629138,239800.0
36,15.41,22.6,665.0,107.14,0.0,654.0,650.0,5.0,3.0,0.28832372254258193,133296.5
60,10.64,12.23,680.0,1594.78,0.0,674.0,670.0,4.0,3.0,0.11494120757232676,106400.0
36,12.59,24.13,660.0,2177.58,0.0,684.0,680.0,4.0,1.0,0.23666140752427725,134083.5
36,7.89,12.73,680.0,581.15,0.0,689.0,685.0,0.0,0.0,0.16470265288915903,66276.0
36,9.17,22.27,675.0,276.79,0.0,509.0,505.0,5.0,1.0,0.07142755103498521,45850.0
36,11.99,38.82,680.0,2370.78,0.0,754.0,750.0,3.0,1.0,0.24135924801367248,159167.25
36,9.17,27.67,680.0,926.91,0.0,704.0,700.0,1.0,0.0,0.24704913532802636,57771.0
36,6.24,26.62,710.0,474.05,0.0,729.0,725.0,3.0,0.0,0.050208679825524835,29952.0
36,8.38,29.03,680.0,1941.93,0.0,674.0,670.0,4.0,3.0,0.21397697607737406,125700.00000000001
36,8.38,13.77,675.0,834.71,0.0,759.0,755.0,4.0,0.0,0.11235828810912236,83800.00000000001
36,10.78,33.99,660.0,541.34,0.0,654.0,650.0,4.0,1.0,0.2954411163128949,70070.0
36,11.99,32.88,685.0,962.64,0.0,689.0,685.0,3.0,2.0,0.12499687507812304,59950.0
36,8.18,5.27,675.0,1562.27,0.0,624.0,620.0,1.0,0.0,0.1224477301252028,98160.0
60,8.18,9.79,810.0,2952.69,0.0,850.0,845.0,3.0,2.0,0.3092730365457638,147240.0
36,10.64,6.77,680.0,1031.19,0.0,714.0,710.0,3.0,1.0,0.11320541121865625,63840.0
36,10.64,16.71,715.0,2066.58,0.0,604.0,600.0,3.0,1.0,0.2999925001874953,127680.0
36,17.86,23.65,675.0,454.04,0.0,614.0,610.0,7.0,4.0,0.059124950729207724,37506.0
36,13.18,22.76,660.0,981.99,0.0,554.0,550.0,5.0,1.0,0.07758486922639264,59310.0
36,10.78,27.39,665.0,1560.69,0.0,639.0,635.0,10.0,4.0,0.24656858716199556,97020.0
36,10.99,19.2,730.0,2928.98,0.0,694.0,690.0,2.0,1.0,0.33599328013439733,184632.0
36,10.78,15.07,660.0,1831.51,0.0,709.0,705.0,5.0,1.0,0.22221810707209125,129359.99999999999
36,15.41,13.72,750.0,766.15,0.0,659.0,655.0,7.0,3.0,0.16982764076707244,124050.5
36,12.59,13.59,700.0,797.78,0.0,664.0,660.0,1.0,1.0,0.15944967085032233,88130.0
36,13.99,27.19,660.0,5684.92,0.0,694.0,690.0,9.0,5.0,0.42610951701860794,346952.0
36,11.49,13.12,695.0,3342.34,0.0,789.0,785.0,5.0,2.0,0.19999777780246886,206820.0
36,14.48,18.13,665.0,3184.74,0.0,694.0,690.0,3.0,2.0,0.2787174740962958,189688.0
36,14.85,8.2,660.0,2432.46,0.0,679.0,675.0,1.0,1.0,0.1779327769968506,148500.0
36,12.59,10.2,680.0,612.47,0.0,669.0,665.0,2.0,2.0,0.07407270235736375,50360.0
60,18.2,10.57,705.0,939.29,0.0,649.0,645.0,9.0,2.0,0.13333222223148142,291200.0
36,11.49,10.05,705.0,717.21,0.0,759.0,755.0,6.0,3.0,0.21155985550180623,194468.25
60,13.67,9.68,675.0,2366.71,0.0,674.0,670.0,7.0,2.0,0.37133739483608935,437440.0
36,11.99,38.24,670.0,1551.0,0.0,734.0,730.0,2.0,0.0,0.17777382724828336,95920.0
36,8.49,19.71,665.0,1025.34,0.0,759.0,755.0,5.0,3.0,0.07618975057380406,67920.0
36,11.99,31.09,675.0,2331.25,0.0,684.0,680.0,7.0,2.0,0.1269827832509709,143880.0
36,13.18,25.61,660.0,162.87,0.0,604.0,600.0,10.0,8.0,0.031914554100488296,39540.0
36,13.18,39.83,670.0,2070.38,0.0,659.0,655.0,9.0,4.0,0.2232506220785563,126528.0
60,13.18,19.15,700.0,1377.18,0.0,724.0,720.0,3.0,2.0,0.3030272421490692,395400.0
36,11.99,12.59,675.0,775.5,0.0,734.0,730.0,3.0,1.0,0.1943540158398523,47960.0
36,8.38,15.05,665.0,662.65,0.0,734.0,730.0,3.0,0.0,0.17856823985285977,83800.00000000001
36,8.18,28.66,705.0,826.41,0.0,664.0,660.0,8.0,6.0,0.14999750004166598,73620.0
60,16.99,30.9,705.0,5817.2,0.0,704.0,700.0,8.0,5.0,0.35999520006399915,458729.99999999994
36,5.32,9.21,755.0,1313.18,0.0,809.0,805.0,2.0,1.0,0.17346761767737065,90440.0
36,9.17,12.45,665.0,715.35,0.0,579.0,575.0,3.0,2.0,0.07999900001249985,58688.0
36,11.49,24.37,665.0,929.55,0.0,619.0,615.0,5.0,2.0,0.09090743804658097,57450.0
36,9.76,11.72,665.0,785.08,0.0,809.0,805.0,5.0,2.0,0.16666111129629013,48800.0
36,5.32,14.76,770.0,675.94,0.0,834.0,830.0,1.0,1.0,0.09230698225398266,63840.0
36,8.38,11.61,695.0,775.2,0.0,724.0,720.0,3.0,1.0,0.2499937501562461,83800.00000000001
36,7.89,25.97,705.0,3003.14,0.0,694.0,690.0,0.0,0.0,0.2758588981735842,189360.0
36,13.67,16.33,665.0,1539.73,15.0,534.0,530.0,4.0,3.0,0.31534986789397423,101158.0
36,10.64,12.14,680.0,518.6,0.0,529.0,525.0,5.0,0.0,0.11904478464798457,53200.0
36,9.17,28.31,660.0,2788.2,0.0,664.0,660.0,7.0,4.0,0.2666637037366251,220080.0
36,16.99,5.26,670.0,1491.13,15.0,509.0,505.0,3.0,1.0,0.15237732434942025,108735.99999999999
36,8.38,20.24,675.0,1141.33,15.76,734.0,730.0,6.0,2.0,0.2499937501562461,83800.00000000001
36,13.67,30.12,690.0,3181.33,0.0,639.0,635.0,2.0,2.0,0.35186620334491636,192405.25
60,18.2,34.75,675.0,3567.94,0.0,579.0,575.0,11.0,9.0,0.20833043985500202,273000.0
36,11.22,10.13,660.0,642.13,0.0,669.0,665.0,1.0,1.0,0.3999840006399744,112200.0
36,11.22,28.1,670.0,852.65,0.0,719.0,715.0,9.0,3.0,0.17142612248396452,134640.0
36,8.38,3.99,660.0,838.68,0.0,714.0,710.0,2.0,1.0,0.12499759620007307,54470.00000000001
36,8.18,15.71,675.0,606.85,0.0,664.0,660.0,1.0,0.0,0.1828519185166138,52352.0
36,9.8,29.84,670.0,2143.3,0.0,549.0,545.0,2.0,0.0,0.2586162307546422,147000.0
